country,designation,points,price,province,taster_name,winery,Uniqueprovince
US,Brown Ranch,87,40,California,,Saintsbury,
US,,87,28,California,,Schug,
US,,87,13,California,Virginie Boone,Sobon Estate,
US,RosÃ© of Pinot Noir,87,20,California,,VML,
US,,87,22,California,,VML,
US,Freestone Hill Vineyard,87,60,California,,J Vineyards & Winery,
US,Estate Vineyards,87,15,Washington,Paul Gregutt,Jones of Washington,
US,Vintner's Reserve,87,19,California,,Kendall-Jackson,
US,,87,20,California,,Clos La Chance,
US,Domaine Lois Louise Cote Sud,95,62,California,Matt Kettmann,Clos de la Tech,
US,Dutton Ranch Cherry Ridge Vineyard,95,50,California,Virginie Boone,Dutton-Goldfield,
US,J. Schram,95,120,California,Jim Gordon,Schramsberg,
US,Family Estate Grown,95,165,California,Virginie Boone,Spottswoode,
US,Domaine Valeta Sunny Slope,95,82,California,Matt Kettmann,Clos de la Tech,
US,Rochioli-Allen Vineyards,95,70,California,Virginie Boone,Gary Farrell,
US,,95,160,California,Virginie Boone,Hall,
US,,95,48,California,Virginie Boone,Merry Edwards,
US,Temblor Vineyard Grace Benoist Ranch Estate Grown,94,75,California,Virginie Boone,Etude,
US,Beckstoffer Las Piedras Heritage Single Vineyard,94,250,California,Virginie Boone,Guarachi Family,
US,Oppenlander Vineyard,94,48,California,Jim Gordon,Phillips Hill,
US,Valenti Vineyard,94,45,California,Jim Gordon,Phillips Hill,
US,Ferrington Vineyard,94,52,California,Jim Gordon,Baxter,
US,Oppenlander Vineyard Whole Cluster,94,60,California,Jim Gordon,Baxter,
US,,94,22,Oregon,Paul Gregutt,Amity,
US,,87,42,California,,Cinnabar,
US,Reserve,87,40,California,,Clos La Chance,
US,Dry,87,15,New York,Anna Lee C. Iijima,Dr. Konstantin Frank,
US,,87,16,New York,Anna Lee C. Iijima,Fulkerson,
US,Estate Grown,87,25,California,,Hanna,
US,Fran's Reserve,87,45,California,,Rosenblum,
US,Rock Island Red,87,20,Washington,Paul Gregutt,Ryan Patrick,
US,"High Elevation Collection, Wrangler Red",87,19,California,Virginie Boone,Shannon Ridge,
US,Dry,87,20,California,,V. Sattui,
US,,87,16,New York,Anna Lee C. Iijima,Hosmer,
US,Reserve Lot 907,86,15,Ohio,,DebonnÃ©,
US,Winemakers' Select White,86,16,New Mexico,,La Chiripada,
US,Estates,86,21,Missouri,,Mount Pleasant Winery,
US,,86,75,California,,Ackerman,
US,Topiary,86,25,Virginia,,Boxwood,
US,Altamont,93,60,California,Virginie Boone,Dehlinger,
US,Clos de Lune Vineyard,93,70,Oregon,Paul Gregutt,Domaine Serene,
US,Northern Spy Vineyard,93,85,California,Virginie Boone,EnRoute,
US,Temperance Hill,93,48,Oregon,Paul Gregutt,Brooks,
US,Strandline,93,40,Oregon,Paul Gregutt,Harper Voit,
US,Fe Ciega Vineyard,93,55,California,Matt Kettmann,Longoria,
US,,93,40,California,Matt Kettmann,Michaud,
US,Estate Grown,93,30,California,Jim Gordon,Obsidian Ridge,
US,Heritage,93,60,California,Jim Gordon,Occasio,
US,Awakening,93,50,California,Matt Kettmann,Pulchella,
US,Reserve,92,100,Oregon,Paul Gregutt,Elk Cove,
US,Amber Ridge Vineyard,92,85,California,Virginie Boone,EnRoute,
US,R.W. Moore Vineyard,90,38,California,Virginie Boone,Mike and Molly Hendry,
US,Glacier Ridge Vineyards,90,35,New York,Anna Lee C. Iijima,Red Newt Cellars,
US,Estate Grown,90,40,California,Virginie Boone,Ron Rubin,
US,Vintner's CuvÃ©e XXXVIII,90,14,California,Jim Gordon,Rosenblum,
US,,90,20,California,Jim Gordon,Sidebar,
US,Winemaker's Release Owsley Single Block Estate Bottled,90,50,California,Virginie Boone,Sonoma-Cutrer,
US,Rued Clone,90,48,California,Virginie Boone,Iron Horse,
US,Unoaked,90,27,California,Virginie Boone,Iron Horse,
US,Bacigalupi Vineyard,90,52,California,Virginie Boone,Gracianna,
US,,90,60,California,Virginie Boone,Acacia,
US,BCD Vineyard Estate Grown Estate Bottled,90,42,California,Virginie Boone,Balletto,
US,,90,18,California,Virginie Boone,Buehler,
US,,90,25,California,Jim Gordon,Klinker Brick,
US,,90,32,California,Jim Gordon,Liana Estates,
US,Lone Oak Vineyard,90,50,California,Matt Kettmann,Lucienne,
US,Reserve,90,30,Washington,Sean P. Sullivan,Airfield Estates,
US,Reserve Series Alcaeus Berger Vineyard,90,75,California,Virginie Boone,Ancient Oak Cellars,
US,Big Wood Zin,90,32,California,Jim Gordon,Wood Family Vineyards,
US,3BB,89,50,California,Virginie Boone,R2,
US,The Purple Flower Three Sleeps Vineyard,89,42,Oregon,Sean P. Sullivan,Dominio IV,
US,Stanly Ranch,89,54,California,Virginie Boone,Saintsbury,
US,,89,19,Oregon,Paul Gregutt,Sokol Blosser,
US,La Colline,89,55,California,Matt Kettmann,Tantara,
US,Estate,89,14,Oregon,Sean P. Sullivan,Foris,
US,Peters Vineyard Winemaker's Reserve,89,48,California,Virginie Boone,Kokomo,
US,Black Pine,89,26,California,Jim Gordon,R2,
US,2 Jakes Red Blend,85,14,California,Virginie Boone,Diamond Ridge Vineyards,
US,October Night,85,25,California,,J. Lohr,
US,Vintner's Reserve Summation,85,14,California,,Kendall-Jackson,
US,,85,42,California,,La Rochelle,
US,,85,40,California,,Madrigal,
US,Traditions,85,15,Washington,Paul Gregutt,Milbrandt,
US,,84,10,California,Virginie Boone,Line 39,
US,Private Selection,84,11,California,,Robert Mondavi,
US,,84,20,California,,Bota Box,
US,Tres Violet,84,38,California,,Calcareous,
US,Twisted Sisters Matriarch,84,20,California,,Calcareous,
US,,84,10,California,,Glen Ellen,
US,Red Handed,84,44,California,,HammerSky,
US,Winemaker's Reserve Zora's Estate Vineyard,84,44,California,,SuncÃ© Vineyard & Winery,
US,,84,15,Washington,Paul Gregutt,Three Rivers,
US,Estate,84,29,Washington,Paul Gregutt,Wilridge,
US,Sunny View Vineyard,86,25,California,Virginie Boone,Novy,
US,Hawk's View Vineyard,86,42,Oregon,Paul Gregutt,Siduri,
US,,86,20,California,Matt Kettmann,Still Waters,
US,Long Bomb Edition Six,86,20,Virginia,,Tarara,
US,Pink,86,18,California,Matt Kettmann,MCV,
US,,86,15,Oregon,Paul Gregutt,ChÃ¢teau Bianca,
US,RosÃ© of,86,24,California,Virginie Boone,Y Rousseau,
US,Le Cigare Blanc Reserve Beeswax Vineyard,86,45,California,Matt Kettmann,Bonny Doon,
US,Bonita Springs Vineyard Site Archive,86,28,America,,Arizona Stronghold,
US,,86,30,California,Virginie Boone,District,
US,,86,28,Oregon,Paul Gregutt,Evening Land,
US,,85,25,California,Virginie Boone,Stack House,
US,,85,32,Washington,Sean P. Sullivan,Keira,
US,,85,25,California,Matt Kettmann,Carmel Road,
US,,85,19,California,Virginie Boone,Educated Guess,
US,Tilden,85,30,California,Matt Kettmann,Four Sisters Ranch,
US,,85,22,New York,Anna Lee C. Iijima,Diliberto,
US,,85,18,California,Virginie Boone,Camp,
US,Estate,85,95,California,Virginie Boone,Ernest & Julio Gallo,
US,Estate,85,49,California,Virginie Boone,Uptick Vineyards,
US,,85,30,Idaho,Sean P. Sullivan,Williamson Vineyard,
US,Dry,85,40,California,Virginie Boone,Casa Nuestra,
US,,85,32,California,Virginie Boone,Orsi Family Vineyards,
US,,90,38,Washington,Sean P. Sullivan,JM Cellars,
US,,90,42,California,Virginie Boone,Mi SueÃ±o,
US,Annadel Gap Vineyard,90,36,California,Virginie Boone,Westwood,
US,Grand Estates,90,12,Washington,Sean P. Sullivan,Columbia Crest,
US,No 10,90,200,California,Virginie Boone,JCB,
US,Arbitrage,90,32,Washington,Sean P. Sullivan,Market Vineyards,
US,ThÃ©rÃ¨se Vineyards Dos NiÃ±as Vineyard,90,40,California,Matt Kettmann,Martin Ranch,
US,,90,41,Washington,Sean P. Sullivan,Northstar,
US,Small Lot Blend,90,14,California,Jim Gordon,Parducci,
US,Carla's Vineyard,93,35,California,Jim Gordon,Rosenblum,
US,Moxee,93,55,Washington,Sean P. Sullivan,Sixto,
US,,93,110,California,Matt Kettmann,Tanner DaFoe,
US,C.C. Ranch,93,105,California,Virginie Boone,Nickel & Nickel,
US,,93,38,California,Virginie Boone,Patz & Hall,
US,Zoula Nunn,93,35,California,Matt Kettmann,Lincourt,
US,,93,50,Washington,Sean P. Sullivan,Waters,
US,Old Stones,93,50,Washington,Sean P. Sullivan,Waters,
US,,93,24,California,Virginie Boone,Zepaltas,
US,,93,60,California,Matt Kettmann,Lone Madrone,
US,21 Grams,93,125,Washington,Sean P. Sullivan,Waters,
US,Vista Verde Vineyard,93,40,California,Matt Kettmann,Williams Selyem,
US,Attitude Adjustment,90,45,California,Jim Gordon,Enoteca Five,
US,Exhibition,90,22,Washington,Sean P. Sullivan,Fall Line,
US,Grist Vineyard,90,35,California,Virginie Boone,Fogline Vineyards,
US,,90,25,California,Matt Kettmann,Gavilan,
US,Arozza,90,28,California,Virginie Boone,Gracianna,
US,,90,28,California,Virginie Boone,Whitehall Lane,
US,2 Spires,90,37,Washington,Sean P. Sullivan,William Church,
US,Dalla Gasperina Vineyard,90,29,California,Virginie Boone,Mersenne,
US,Estate Bottled,90,20,California,Jim Gordon,Navarro,
US,Dry,90,22,New York,Anna Lee C. Iijima,Paumanok,
US,,90,60,Washington,Sean P. Sullivan,Pirouette,
US,Estate Grown,90,32,California,Jim Gordon,Poseidon,
US,QED Axiom of Choice,90,35,Washington,Sean P. Sullivan,Rasa,
US,The Classic Estate Cabernet Sauvignon In the Rocks Vineyard,90,75,Washington,Sean P. Sullivan,Reynvaan Family Vineyards,
US,Dry,90,18,New York,Anna Lee C. Iijima,Sheldrake Point,
US,Rainmaker,90,62,Washington,Sean P. Sullivan,Sparkman,
US,LumiÃ¨re,90,30,Washington,Sean P. Sullivan,Sparkman,
US,StevensBlack Tongue,90,32,Washington,Sean P. Sullivan,Stevens,
US,,90,24,California,Matt Kettmann,Storrs,
US,Estate Bottled,90,42,California,Virginie Boone,Chalk Hill,
US,Seven Springs Vineyard Summum,94,90,Oregon,Paul Gregutt,Evening Land,
US,Jenkins Vineyard,94,70,California,Virginie Boone,Lynmar,
US,Home Vineyard,93,35,California,Matt Kettmann,Manzoni,
US,The Charm,93,42,California,Jim Gordon,Shane Wines,
US,Durell Vineyard,93,65,California,Virginie Boone,Three Sticks,
US,1772,93,60,California,Matt Kettmann,Tolosa,
US,Freedom Hill Vineyard,93,70,Oregon,Paul Gregutt,Lange,
US,,93,52,California,Matt Kettmann,Mooney Family,
US,Rancho La Vina,93,56,California,Matt Kettmann,Pali,
US,Pisoni Vineyard,89,80,California,,Bernardus,
US,,89,41,Washington,Paul Gregutt,Reininger,
US,,89,19,Washington,Paul Gregutt,Tildio,
US,Apex Gist Ranch Estate,94,95,California,Matt Kettmann,Lexington,
US,CuvÃ©e Christine,94,48,California,Virginie Boone,Donelan,
US,Northern Blend,94,40,Washington,Sean P. Sullivan,RÃ´tie Cellars,
US,Black Oak Vineyard,94,36,California,Matt Kettmann,Margerum,
US,Strayts,94,48,California,Matt Kettmann,Jada Vineyard & Winery,
US,Kimsey Vineyard,94,50,California,Matt Kettmann,Jaffurs,
US,Reserve,94,65,California,Matt Kettmann,Larner,
US,Wayfarer Vineyard,94,80,California,Virginie Boone,Wayfarer,
US,Gloria Estate,94,54,California,Jim Gordon,Freeman,
US,Passing By,94,59,California,Matt Kettmann,Jada Vineyard & Winery,
US,The Bard,92,30,Washington,Sean P. Sullivan,Bunchgrass,
US,Mountain CuvÃ©e,92,55,Washington,Sean P. Sullivan,Cana's Feast,
US,In the Rocks Estate,92,65,Washington,Sean P. Sullivan,Reynvaan Family Vineyards,
US,,92,60,Washington,Sean P. Sullivan,Tenor,
US,Reserve,92,70,Washington,Sean P. Sullivan,Matthews,
US,CuvÃ©e Orleans,92,40,Washington,Sean P. Sullivan,McCrea,
US,,92,26,Washington,Sean P. Sullivan,Novelty Hill,
US,,92,55,Washington,Sean P. Sullivan,Pirouette,
US,Estate,92,48,Washington,Sean P. Sullivan,Proper,
US,,92,32,California,Matt Kettmann,Kynsi,
US,Bien Nacido Vineyard,92,45,California,Matt Kettmann,La FenÃªtre,
US,Sagemoor Vineyard,92,44,Washington,Sean P. Sullivan,Walla Walla Vintners,
US,,92,50,Washington,Sean P. Sullivan,Chester Kidder,
US,Chaleur Estate,92,85,Washington,Sean P. Sullivan,DeLille,
US,Collaboration Series VI,92,50,Washington,Sean P. Sullivan,Force Majeure,
US,,81,8,Washington,Paul Gregutt,Silver Lake,
US,Grand Reserve,81,30,Washington,Paul Gregutt,Silver Lake,
US,,80,15,California,,Pietra Santa,
US,Rochioli-Allen Vineyards,95,70,California,,Gary Farrell,
US,Symmetry Meritage,95,55,California,,Rodney Strong,
US,Double L Vineyard Hat Trick,95,65,California,,Morgan,
US,,92,44,California,,Freemark Abbey,
US,,92,62,California,,Pride Mountain,
US,Palisade,92,25,Washington,Paul Gregutt,Soos Creek,
US,Reserve,92,50,California,,Summers,
US,Port,92,16,Washington,Paul Gregutt,Thurston Wolfe,
US,Clone 115 IndigÃ¨ne Estate,92,50,California,,Melville,
US,Oriana,92,24,Washington,Paul Gregutt,Brian Carter Cellars,
US,,92,25,Washington,Paul Gregutt,Elevation Cellars,
US,Les Collines,92,46,Washington,Paul Gregutt,Forgeron,
US,Sea Smoke Vineyard,92,100,California,,Foxen,
US,Conner Lee Vineyard Gun Metal,92,39,Washington,Paul Gregutt,Guardian,
US,,92,60,California,,Pride Mountain,
US,,92,45,Washington,Paul Gregutt,Saggi,
US,Untamed,92,48,Washington,Paul Gregutt,Sparkman,
US,Sagemoor Vineyards,92,22,Washington,Paul Gregutt,Januik,
US,,92,80,California,,JR Wine,
US,1023,94,70,California,Virginie Boone,Limerick Lane,
US,Gibson Block,94,36,California,Jim Gordon,Marietta Cellars,
US,Sanford & Benedict,94,58,California,Matt Kettmann,Fess Parker,
US,Rubicon,94,210,California,Virginie Boone,Inglenook,
US,Chateau Grand Reserve,94,175,California,Virginie Boone,Buena Vista,
US,,94,60,California,Virginie Boone,Della,
US,,94,60,California,Virginie Boone,Della,
US,Refuge,94,30,California,Virginie Boone,Quivira,
US,Andromeda Devil's Gulch Ranch,94,60,California,Jim Gordon,Sean Thackrey,
US,Les Sols ArÃ©nacÃ©s,94,65,Oregon,Paul Gregutt,Lachini,
US,Carbonic,92,24,California,Matt Kettmann,Alta Maria,
US,Edna Valley,92,31,California,Matt Kettmann,IndigenÃ©,
US,Endless Crush RosÃ© of,92,25,California,Virginie Boone,Inman Family,
US,CuvÃ©e Los Gatos,92,23,California,Matt Kettmann,Testarossa,
US,LVdM Vineyard,92,30,Washington,Paul Gregutt,:Nota Bene,
US,Carnal,92,40,California,Matt Kettmann,Oso Libre,
US,Domaine Lois Louise,92,42,California,Matt Kettmann,Clos de la Tech,
US,Seven Twenty Eight Fiddlestix Vineyard,92,42,California,Matt Kettmann,Fiddlehead,
US,,92,32,Washington,Paul Gregutt,L'Ecole No. 41,
US,Estate Vineyards,88,12,Washington,Paul Gregutt,Jones of Washington,
US,Block 1910,88,48,California,,Limerick Lane,
US,,88,15,Washington,Paul Gregutt,Mercer,
US,Cuccio,88,27,California,,Pech Merle,
US,Estate Reserve,88,41,California,Virginie Boone,Rodrigue Molyneaux,
US,,88,22,California,,Seghesio,
US,Simply White,88,20,California,Virginie Boone,Testa Vineyards,
US,No Oak,88,19,California,,Tolosa,
US,,88,30,California,,Truchard,
US,Old Vine Reserve,88,32,California,Virginie Boone,Scott Harvey,
US,,88,20,New York,Anna Lee C. Iijima,Channing Daughters,
US,Rosato Cabernet Sauvignon Mudd Vineyard,88,18,New York,Anna Lee C. Iijima,Channing Daughters,
US,Rosato Refosco Home Farm Vineyard,88,20,New York,Anna Lee C. Iijima,Channing Daughters,
US,Small Block Series Reserve,91,125,California,Virginie Boone,Hess,
US,Precioso,91,75,California,Virginie Boone,Keller,
US,Kelli Ann Vineyard,91,40,California,Virginie Boone,La Crema,
US,Riverview Vineyard Estate Grown,91,35,California,Matt Kettmann,Metz Road,
US,Mare Nectaris Reserve,91,52,California,Matt Kettmann,Midnight,
US,Bentrock Vineyard,91,48,California,Matt Kettmann,Montemar Wines,
US,Two Range,91,25,California,Virginie Boone,Rutherford Ranch,
US,Abroachment,91,18,California,Jim Gordon,Workman Ayer,
US,Estrella,91,65,California,Matt Kettmann,Zaca Mesa,
US,Stagecoach Vineyard,91,95,California,Virginie Boone,Addendum,
US,Smothers-Remick Ridge Vineyard,91,85,California,Virginie Boone,Arrowood,
US,,88,27,California,,Trinitas,
US,,88,33,Washington,Paul Gregutt,Morrison Lane,
US,,88,14,Washington,Paul Gregutt,Watermill,
US,Lonesome Spring Ranch,88,16,Washington,Paul Gregutt,Viento,
US,Seven Hills Vineyard,88,45,Washington,Paul Gregutt,Reininger,
US,Fay,95,125,California,Virginie Boone,Stag's Leap Wine Cellars,
US,Estate Bottled,94,50,California,Virginie Boone,Regusci,
US,Shea Vineyard,94,45,Oregon,Paul Gregutt,WildAire,
US,Boekenoogen Vineyard,94,49,California,Matt Kettmann,Wrath,
US,Rattlesnake,94,175,California,Virginie Boone,Barnett,
US,459,94,90,California,Matt Kettmann,Brewer-Clifton,
US,Duvarita Vineyard,94,50,California,Matt Kettmann,Chanin,
US,,94,125,California,Virginie Boone,Pine Ridge,
US,Isabelle,94,50,California,Matt Kettmann,Au Bon Climat,
US,Black Label,94,75,California,Virginie Boone,Baldacci,
US,Beau MÃ©lange,94,150,California,Matt Kettmann,Chateau Margene,
US,Catalina Island Vineyards,94,72,California,Matt Kettmann,Rusack,
US,One Point Five,94,80,California,Virginie Boone,Shafer,
US,Hyde Vineyard,94,60,California,Virginie Boone,Patz & Hall,
US,Lia's Vineyard,94,50,Oregon,Paul Gregutt,J. Christopher,
US,,85,26,California,,Riverbench,
US,,85,15,New York,Anna Lee C. Iijima,Rock Stream,
US,Reserve,85,20,New York,Anna Lee C. Iijima,Standing Stone,
US,Vintner's Collection,85,15,California,,Sterling,
US,Oak Summit Vineyard,85,22,New York,Anna Lee C. Iijima,Tousey,
US,Reserve,85,25,California,,Biltmore Estate,
US,Grand Monarque Cuvee,85,25,New York,Anna Lee C. Iijima,Brotherhood,
US,Hobo,85,30,California,,Carivintas,
US,Red Cedar Vineyard,85,35,California,,Clayhouse,
US,Spinning White Lot #3,85,17,California,,Curveball,
US,Spice Cabinet Vineyard,85,33,Washington,Paul Gregutt,Mercer,
US,,85,28,Washington,Paul Gregutt,Michael Florentino,
US,Reserve,85,42,California,,Middle Ridge,
US,,85,28,New York,Anna Lee C. Iijima,Oak Summit,
US,Estate,85,20,California,Virginie Boone,Rosa d'Oro,
US,Two Birds Estate Grown,97,90,California,Virginie Boone,Arista,
US,Bryce Vineyard,96,63,Oregon,Paul Gregutt,Ken Wright,
US,,96,54,California,Virginie Boone,Arista,
US,Block B Paderewski Vineyard,96,90,California,Matt Kettmann,Epoch Estate Wines,
US,Estate,96,40,California,Matt Kettmann,Stolo,
US,Estate Justina,96,85,Oregon,Paul Gregutt,Alloro,
US,Abbott Claim Vineyard,96,63,Oregon,Paul Gregutt,Ken Wright,
US,Lewis MacGregor Estate Vineyard,96,85,California,Virginie Boone,Williams Selyem,
US,,90,20,California,Virginie Boone,Folie Ã  Deux,
US,Inigo Montoya,90,42,Washington,Sean P. Sullivan,Gramercy,
US,SciardonnÃ©,89,20,New York,Anna Lee C. Iijima,Anthony Nappa,
US,Left Blend Artz Vineyard,89,48,Washington,Sean P. Sullivan,Auclair,
US,Estate,89,45,California,Jim Gordon,Balo,
US,,89,20,New York,Anna Lee C. Iijima,Benmarl,
US,,89,35,Washington,Sean P. Sullivan,Columbia Winery,
US,,89,22,New York,Anna Lee C. Iijima,Damiani,
US,Chileno,89,32,California,Matt Kettmann,Hearst Ranch,
US,Reserve,89,85,California,Jim Gordon,Hirsch,
US,Reserve,89,40,California,Jim Gordon,Ironstone,
US,Montecillo Vineyard,88,35,California,Virginie Boone,Keating,
US,Estate Heart of the Hill Vineyard,88,35,Washington,Sean P. Sullivan,Kiona,
US,Jack McGinley Vineyard,88,29,California,Matt Kettmann,Le Mistral,
US,Rose of,88,18,California,Matt Kettmann,Lucas & Lewellen,
US,Mariafeld Clone Johan Vineyard,88,40,Oregon,Paul Gregutt,Minimus,
US,,88,30,California,Virginie Boone,Mira,
US,Petasera Estate,88,50,California,Virginie Boone,Mounts,
US,Estate,88,25,California,Jim Gordon,Naggiar,
US,,88,18,California,Virginie Boone,Oberon,
US,,88,20,California,Virginie Boone,Pacific Heights Wines,
US,Scintillation Proprietary,88,85,California,Virginie Boone,Padis,
US,Stepping Stones,88,27,California,Matt Kettmann,Prospect 772,
US,,88,17,Oregon,Paul Gregutt,Rainstorm,
US,,88,40,Washington,Sean P. Sullivan,Reasons,
US,Rigg Vineyard,88,40,California,Matt Kettmann,Rock Wall,
US,,88,19,Washington,Sean P. Sullivan,Silver Totem,
US,Red Wine,88,36,Washington,Sean P. Sullivan,Basel Cellars,
US,,88,15,California,Matt Kettmann,Beckon,
US,Private Reserve,88,48,California,Virginie Boone,Beringer,
US,Discovery Vineyard Block 1,88,55,Washington,Sean P. Sullivan,Block Wines,
US,Brown Ranch,91,72,California,Virginie Boone,Saintsbury,
US,Dundee Hills,91,38,Oregon,Paul Gregutt,Sokol Blosser,
US,Reserve,91,45,Oregon,Paul Gregutt,Stoller,
US,Five Sisters,91,100,California,Virginie Boone,Lynmar,
US,,91,40,California,Virginie Boone,Lynmar,
US,Reserve,91,40,California,Virginie Boone,Martin Ray,
